"x"
"dxy_italy_treasure",0.001663442
"dxy_italy_sam",0.001936562
"dxy_italy_taboose",0.002150925
"dxy_italy_sixty",0.002246399
"dxy_italy_sphinx",0.002723851
"dxy_italy_milly",0.002690116
"dxy_italy_north",0.002831281
"dxy_italy_south",0.002944982
"dxy_italy_wright",0.003087492
"dxy_italy_pear",0.002952273
"dxy_italy_monarch",0.003042456
"dxy_selden_treasure",0.001718206
"dxy_selden_taboose",0.002186298
"dxy_selden_sixty",0.002295833
"dxy_selden_sphinx",0.002759184
"dxy_selden_south",0.002984873
"dxy_selden_wright",0.003127759
"dxy_piute_ritter",0.001980766
"dxy_piute_recess",0.001561099
"dxy_piute_ruby",0.001516343
"dxy_piute_selden",0.001564252
"dxy_piute_treasure",0.001578436
"dxy_piute_sam",0.001840738
"dxy_piute_taboose",0.002074809
"dxy_piute_sixty",0.002186143
"dxy_piute_sphinx",0.002654631
"dxy_piute_south",0.002878557
"dxy_piute_wright",0.003022287
"dxy_lamarck_lyell",0.002301488
"dxy_lamarck_ritter",0.001975408
"dxy_lamarck_ottoway",0.002503134
"dxy_lamarck_recess",0.001563785
"dxy_lamarck_ruby",0.001523339
"dxy_lamarck_selden",0.001577867
"dxy_lamarck_piute",0.001469669
"dxy_lamarck_treasure",0.001545821
"dxy_lamarck_sam",0.001812732
"dxy_lamarck_taboose",0.002055059
"dxy_lamarck_sixty",0.002167066
"dxy_lamarck_sphinx",0.002639749
"dxy_lamarck_milly",0.002605527
"dxy_lamarck_north",0.002747482
"dxy_lamarck_south",0.002863259
"dxy_lamarck_wright",0.003007559
"dxy_lamarck_pear",0.002885807
"dxy_lamarck_monarch",0.002964336
"dxy_hungry_kuna",0.002570654
"dxy_hungry_lyell",0.002288661
"dxy_hungry_ritter",0.001975084
"dxy_hungry_ottoway",0.00248415
"dxy_hungry_recess",0.001583165
"dxy_hungry_ruby",0.001557622
"dxy_hungry_italy",0.001587622
"dxy_hungry_selden",0.001620154
"dxy_hungry_piute",0.001499552
"dxy_hungry_lamarck",0.001478444
"dxy_hungry_treasure",0.001500677
"dxy_hungry_sam",0.001752567
"dxy_hungry_taboose",0.001996985
"dxy_hungry_sixty",0.002109963
"dxy_hungry_sphinx",0.002579367
"dxy_hungry_milly",0.002544083
"dxy_hungry_north",0.002685672
"dxy_hungry_south",0.002801686
"dxy_hungry_wright",0.002945247
"dxy_hungry_pear",0.0028244
"dxy_hungry_monarch",0.002902439
"dxy_treasure_wright",0.002884332
"dxy_sam_selden",0.001968489
"dxy_sam_treasure",0.001693792
"dxy_sam_taboose",0.001855381
"dxy_sam_sixty",0.001952407
"dxy_sam_sphinx",0.002355693
"dxy_sam_south",0.002550646
"dxy_sam_wright",0.002677046
"dxy_dusy_kuna",0.002616619
"dxy_dusy_lyell",0.002381952
"dxy_dusy_ritter",0.002103449
"dxy_dusy_ottoway",0.002546117
"dxy_dusy_recess",0.001803211
"dxy_dusy_ruby",0.001790631
"dxy_dusy_italy",0.001817134
"dxy_dusy_selden",0.001859204
"dxy_dusy_piute",0.001734008
"dxy_dusy_lamarck",0.001706964
"dxy_dusy_hungry",0.001653921
"dxy_dusy_treasure",0.001603429
"dxy_dusy_sam",0.001677904
"dxy_dusy_taboose",0.001866363
"dxy_dusy_sixty",0.001972632
"dxy_dusy_sphinx",0.002401497
"dxy_dusy_milly",0.002367324
"dxy_dusy_north",0.002496881
"dxy_dusy_south",0.002605231
"dxy_dusy_wright",0.002737735
